opportunity_id,customer_id,product_id,account_manager_id,stage_id,contract_type_id,opportunity_type,expected_value,probability_percent,renewal_date,created_date
5495,486,3,18,3,1,New,27477,64,2025-07-09,2025-02-14
5496,1825,4,9,5,1,New,89766,49,2025-09-08,2025-06-16
5497,1009,3,27,2,1,Renewal,35263,56,2025-09-07,2025-07-15
5498,892,1,13,3,1,Renewal,101934,70,2025-07-14,2025-04-27
5499,872,5,9,1,3,New,172291,21,2025-07-21,2025-04-14
5500,1289,4,17,1,1,Expansion,172174,10,2025-11-04,2025-09-07
5501,767,4,21,1,3,Expansion,88405,54,2025-06-11,2025-02-22
5502,735,1,9,5,3,New,180788,55,2025-11-30,2025-06-17
5503,1112,4,28,2,2,Expansion,153928,14,2025-11-10,2025-08-28
5504,808,4,24,1,3,Expansion,23005,78,2025-08-11,2025-05-12
5505,1063,1,13,5,2,New,148795,27,2025-11-09,2025-08-28
5506,1336,1,27,5,3,Expansion,18246,68,2025-04-28,2025-01-09
5507,1920,4,9,3,2,Renewal,10840,40,2025-02-12,2025-01-12
5508,1376,1,9,3,3,New,199719,25,2025-07-04,2025-01-25
5509,1718,5,16,2,1,Expansion,23830,13,2025-09-04,2025-04-01
5510,1688,4,8,2,2,New,58062,31,2025-09-20,2025-04-16
5511,1706,4,20,3,1,New,78608,36,2025-07-22,2025-03-16
5512,680,5,2,3,2,New,71295,55,2025-08-09,2025-04-18
5513,337,4,25,3,2,New,164587,36,2025-05-25,2025-01-27
5514,1969,5,15,2,2,Expansion,231110,57,2025-05-09,2025-02-19
5515,1349,3,26,5,3,New,123860,47,2025-07-31,2025-03-16
5516,1298,4,27,1,3,New,16685,88,2026-03-11,2025-10-15
5517,957,3,29,1,3,New,92380,21,2025-08-13,2025-05-13
5518,1878,4,10,1,1,Renewal,169386,88,2025-05-07,2025-02-15
5519,752,4,10,1,3,New,209544,30,2025-10-15,2025-07-04
5520,877,1,2,4,1,New,151562,92,2026-01-06,2025-10-22
5521,388,5,9,2,2,Expansion,233067,69,2025-09-21,2025-04-07
5522,1223,3,30,5,2,New,106280,81,2025-12-28,2025-10-17
5523,668,1,21,4,2,Expansion,237329,72,2025-08-28,2025-06-14
5524,555,5,15,4,2,New,114372,56,2025-08-06,2025-06-11
5525,1055,5,22,5,3,New,97327,65,2025-09-28,2025-04-14
5526,877,4,14,4,2,New,212500,68,2025-04-23,2025-01-30
5527,1506,1,3,2,1,Expansion,174471,19,2025-08-01,2025-05-06
5528,1557,5,16,3,1,Renewal,178035,43,2025-05-20,2025-04-02
5529,589,5,7,3,2,Expansion,187182,52,2025-12-02,2025-08-21
5530,1038,5,23,2,3,Expansion,121397,76,2025-10-03,2025-04-13
5531,261,3,5,3,2,Expansion,66395,14,2025-08-04,2025-04-09
5532,510,3,6,1,2,Renewal,26559,72,2025-07-23,2025-04-11
5533,861,1,26,4,3,Expansion,199728,83,2025-12-24,2025-10-17
5534,524,4,4,3,2,New,214345,51,2025-09-26,2025-08-01
5535,1118,1,22,1,1,New,219930,37,2025-03-23,2025-01-11
5536,1824,1,23,2,1,New,162601,53,2025-09-01,2025-07-06
5537,198,4,20,5,1,Renewal,45755,34,2025-09-08,2025-03-20
5538,1867,3,4,3,1,Renewal,53063,62,2025-07-02,2025-04-29
5539,1524,2,4,3,2,Renewal,93736,35,2025-10-28,2025-09-01
5540,1324,1,9,3,1,Expansion,228821,89,2025-12-23,2025-07-21
5541,1766,4,16,5,3,Expansion,222284,14,2025-04-12,2025-02-10
5542,723,5,4,2,1,New,120812,78,2025-08-18,2025-06-02
5543,1857,2,23,4,1,Expansion,98524,55,2025-10-01,2025-05-18
5544,1394,1,7,2,3,New,111422,82,2025-05-29,2025-04-07
5545,1795,3,15,1,3,Expansion,129273,41,2025-06-21,2025-04-01
5546,1123,1,12,3,2,Expansion,98747,27,2026-02-10,2025-08-21
5547,962,4,21,2,3,Renewal,109864,10,2025-06-28,2025-04-04
5548,880,3,1,5,1,Expansion,13812,89,2026-02-18,2025-10-01
5549,1244,1,20,3,1,Expansion,136275,81,2026-01-15,2025-08-12
5550,803,5,19,5,3,Expansion,66970,95,2025-11-22,2025-09-26
5551,1324,1,29,5,2,New,157314,68,2025-09-26,2025-05-20
5552,355,2,22,1,3,New,192435,94,2025-02-13,2025-01-05
5553,593,1,12,3,1,New,139614,51,2026-02-02,2025-09-24
5554,1841,4,7,3,1,New,63136,31,2025-10-08,2025-08-31
5555,1034,5,20,4,2,Renewal,123897,74,2026-01-23,2025-08-10
5556,1666,5,27,3,1,New,28244,21,2025-09-26,2025-07-17
5557,122,4,12,1,2,New,193703,88,2025-10-05,2025-05-10
5558,1612,5,30,4,3,New,105331,47,2025-06-02,2025-04-13
5559,697,3,15,4,1,Expansion,183805,15,2025-05-29,2025-04-15
5560,1583,2,15,3,3,Expansion,118619,15,2026-03-31,2025-10-13
5561,1564,3,18,4,3,Expansion,128322,87,2025-07-30,2025-04-07
5562,614,2,9,2,1,Renewal,36168,43,2026-01-26,2025-10-18
5563,343,1,6,3,3,Renewal,238018,80,2025-09-20,2025-08-10
5564,285,1,25,5,3,New,38176,80,2025-05-02,2025-01-23
5565,1338,5,28,5,3,Expansion,40260,50,2025-06-20,2025-03-05
5566,213,3,1,3,1,Expansion,156369,54,2025-02-27,2025-01-08
5567,496,3,16,3,3,Renewal,52348,86,2025-10-19,2025-07-25
5568,522,1,29,2,1,New,220697,62,2025-10-28,2025-06-05
5569,656,3,23,2,3,New,160704,32,2025-09-21,2025-05-27
5570,1229,4,1,3,1,Renewal,76454,13,2025-11-22,2025-10-02
5571,580,3,5,3,3,Expansion,72204,83,2026-01-05,2025-07-24
5572,692,2,15,4,3,New,234434,32,2025-07-04,2025-01-10
5573,1123,5,4,2,1,Renewal,90389,59,2025-09-18,2025-07-19
5574,1810,2,25,5,1,New,168713,72,2025-03-13,2025-01-01
5575,1246,4,19,1,3,Expansion,124116,41,2025-08-27,2025-07-03
5576,652,5,3,1,2,New,99542,93,2025-07-19,2025-04-20
5577,901,1,5,3,1,Expansion,72716,73,2025-09-30,2025-08-31
5578,798,1,10,2,2,Renewal,210105,71,2025-12-13,2025-06-26
5579,369,3,7,4,1,Renewal,139064,27,2025-03-19,2025-01-19
5580,472,2,8,1,1,Expansion,62349,33,2025-10-27,2025-06-22
5581,1870,4,9,4,2,New,246228,18,2025-07-07,2025-04-08
5582,1891,1,12,1,3,Expansion,118675,74,2025-08-09,2025-04-27
5583,1538,3,6,2,2,Renewal,181968,65,2025-06-03,2025-04-12
5584,620,2,1,5,3,New,17694,36,2025-12-01,2025-06-09
5585,506,1,12,4,3,Renewal,99815,35,2025-12-01,2025-07-14
5586,181,2,13,3,2,Expansion,241123,35,2025-08-08,2025-06-18
5587,1901,3,11,2,1,New,145014,91,2025-06-03,2025-03-11
5588,1806,3,22,2,2,Expansion,144090,94,2025-08-30,2025-06-14
5589,1220,4,25,5,3,Renewal,65502,42,2025-11-25,2025-07-28
5590,935,3,18,2,3,Expansion,67987,54,2025-05-31,2025-04-01
5591,1245,4,1,4,2,New,11708,65,2025-07-19,2025-05-28
5592,402,1,11,3,1,Expansion,50780,49,2025-10-08,2025-05-14
5593,419,1,29,4,2,New,13810,23,2025-10-12,2025-07-24
5594,1019,1,7,3,3,Expansion,40153,42,2025-03-28,2025-02-22
5595,710,2,13,5,3,New,114036,35,2025-11-14,2025-07-31
5596,952,2,24,1,1,Renewal,248869,61,2025-09-01,2025-05-14
5597,416,4,16,4,3,Expansion,179836,71,2026-01-09,2025-08-10
5598,627,4,16,2,2,New,166200,75,2025-10-16,2025-07-29
5599,1828,1,23,2,1,Expansion,67828,26,2026-02-27,2025-09-07
5600,1644,5,5,1,2,New,10305,31,2026-01-02,2025-08-02
5601,1235,5,13,1,2,Expansion,234585,87,2025-07-18,2025-05-25
5602,721,1,10,4,2,New,120747,25,2025-09-10,2025-08-01
5603,1116,3,19,3,3,Expansion,49382,60,2025-06-01,2025-01-15
5604,1804,2,27,2,3,New,130171,82,2025-10-21,2025-06-10
5605,629,1,25,1,3,Expansion,249494,58,2025-08-31,2025-07-15
5606,1917,3,20,2,3,Renewal,240774,34,2025-07-16,2025-03-22
5607,1081,5,2,5,3,New,97815,15,2026-01-27,2025-08-05
5608,392,1,27,2,2,New,202917,71,2025-03-28,2025-02-06
5609,101,2,16,2,1,Expansion,227951,93,2025-06-10,2025-03-13
5610,1281,3,21,5,2,New,194085,22,2025-05-21,2025-03-13
5611,952,2,5,2,1,Expansion,216935,36,2025-09-07,2025-05-05
5612,1134,2,8,2,3,New,151804,89,2025-08-19,2025-07-03
5613,1432,1,8,5,3,Expansion,140318,70,2025-10-20,2025-05-05
5614,938,5,6,4,3,New,132625,59,2026-01-26,2025-08-13
5615,504,4,1,5,3,Renewal,86821,33,2025-07-14,2025-03-08
5616,674,1,10,3,3,Renewal,78214,75,2025-11-05,2025-07-12
5617,555,2,1,4,1,New,224974,12,2025-12-27,2025-07-15
5618,634,5,21,3,3,Expansion,171062,90,2025-09-01,2025-03-05
5619,1440,4,5,1,1,New,230977,85,2025-11-10,2025-09-21
5620,427,1,25,1,3,New,81220,40,2025-10-18,2025-04-22
5621,594,1,19,5,1,New,207865,19,2025-12-26,2025-08-13
5622,1829,2,1,3,1,New,129163,45,2026-02-13,2025-10-20
5623,1778,3,10,2,1,Expansion,125610,22,2025-09-19,2025-03-27
5624,1817,1,5,5,2,New,180356,43,2025-07-11,2025-02-27
5625,1381,4,19,2,3,Expansion,117078,32,2025-07-03,2025-05-20
5626,1518,5,25,3,1,New,243592,93,2025-11-05,2025-08-08
5627,493,5,4,2,2,New,13656,50,2025-12-19,2025-09-05
5628,78,2,16,4,1,New,55930,63,2025-09-27,2025-06-21
5629,1472,3,5,3,3,Renewal,65138,77,2025-08-19,2025-06-29
5630,480,3,16,5,1,Renewal,219440,25,2025-11-09,2025-07-30
5631,1464,4,14,5,2,New,221265,71,2025-05-13,2025-02-24
5632,1403,5,2,1,1,Expansion,242617,32,2025-06-17,2025-02-21
5633,1582,3,22,1,1,New,154418,57,2025-11-16,2025-09-27
5634,1693,1,4,3,2,New,21964,26,2025-08-10,2025-04-08
5635,1823,3,21,5,2,New,143528,30,2025-10-22,2025-09-19
5636,1607,3,2,5,1,Renewal,232589,27,2025-08-29,2025-05-05
5637,467,1,13,4,2,New,113602,16,2025-08-07,2025-03-15
5638,814,5,19,2,2,Renewal,148589,91,2026-04-02,2025-10-12
5639,1784,4,17,4,1,New,152942,19,2025-09-25,2025-04-12
5640,630,4,22,4,3,Expansion,21980,54,2025-03-20,2025-02-15
5641,1676,3,16,2,1,Expansion,174386,81,2025-04-03,2025-01-16
5642,338,1,7,1,3,Renewal,30611,48,2025-12-02,2025-09-19
5643,1289,1,27,3,3,Renewal,71358,12,2025-09-03,2025-05-21
5644,782,5,15,5,3,Expansion,164324,47,2025-07-08,2025-03-17
5645,846,2,10,5,1,Renewal,209420,12,2025-07-11,2025-02-16
5646,1078,5,8,2,2,New,104293,10,2025-05-08,2025-02-01
5647,1267,3,3,1,1,Renewal,175052,15,2025-05-26,2025-04-20
5648,1590,4,28,4,1,Renewal,134966,10,2025-09-13,2025-07-18
5649,1404,4,18,3,2,Expansion,91476,78,2025-04-17,2025-03-11
5650,1070,4,5,5,2,New,211424,76,2025-07-17,2025-02-06
5651,1095,4,19,4,3,Renewal,46618,38,2025-08-27,2025-05-24
5652,115,3,12,4,1,New,232990,49,2026-02-08,2025-09-13
5653,170,2,25,5,2,New,233728,35,2025-10-03,2025-07-26
5654,1449,5,3,4,1,New,183281,44,2026-02-09,2025-10-27
5655,978,2,28,2,1,Renewal,244429,89,2025-03-02,2025-01-15
5656,115,4,14,5,2,Expansion,73644,66,2025-05-04,2025-03-10
5657,1118,3,26,5,3,Expansion,66481,54,2025-12-23,2025-09-20
5658,1474,1,26,3,2,New,20327,56,2025-10-13,2025-08-22
5659,1704,4,11,4,2,Renewal,110689,45,2025-07-10,2025-02-21
5660,810,4,14,4,1,New,97863,68,2025-04-19,2025-02-27
5661,288,1,30,4,1,Expansion,37411,76,2025-05-06,2025-01-10
5662,1079,5,7,3,3,New,120824,72,2025-08-18,2025-04-06
5663,741,3,5,3,2,Expansion,120370,20,2025-08-04,2025-06-28
5664,1459,2,7,3,3,Expansion,219216,90,2025-12-25,2025-09-20
5665,97,5,14,1,3,New,123014,95,2025-12-09,2025-09-22
5666,1678,3,7,3,1,Renewal,52218,85,2026-02-26,2025-09-11
5667,445,2,27,1,3,New,190861,10,2025-05-05,2025-02-03
5668,1846,5,18,5,1,New,12516,82,2025-04-19,2025-01-08
5669,98,2,16,4,2,New,155265,49,2025-11-21,2025-10-18
5670,1827,3,2,3,2,Renewal,97248,10,2025-07-15,2025-03-17
5671,1123,4,2,5,1,Expansion,170089,51,2025-04-05,2025-01-29
5672,1879,4,24,5,3,Renewal,11818,44,2025-10-07,2025-07-20
5673,1239,1,25,5,3,Expansion,248654,24,2025-12-10,2025-09-22
5674,861,3,17,5,1,Renewal,109717,27,2026-01-25,2025-07-29
5675,163,4,23,2,2,Renewal,126673,95,2025-10-18,2025-09-01
5676,1879,4,11,2,3,Expansion,117753,83,2025-08-18,2025-06-03
5677,788,5,4,3,2,Expansion,195418,79,2026-02-09,2025-08-25
5678,1493,1,22,3,1,New,190920,27,2025-09-03,2025-05-13
5679,1629,4,25,4,1,Renewal,104795,14,2026-02-28,2025-10-01
5680,1909,3,2,3,2,New,52739,43,2025-11-14,2025-06-01
5681,1114,5,18,4,2,New,145422,85,2025-08-13,2025-07-08
5682,463,5,4,5,1,Renewal,147771,69,2025-06-23,2025-02-01
5683,1717,1,10,2,1,Renewal,36537,40,2025-11-05,2025-05-22
5684,434,5,29,2,3,Renewal,183998,19,2025-07-13,2025-06-09
5685,800,2,10,4,3,New,124678,35,2025-11-22,2025-07-03
5686,442,4,22,2,2,Expansion,69568,39,2025-07-02,2025-01-25
5687,1169,1,8,3,2,Expansion,213572,47,2025-10-17,2025-06-08
5688,1025,3,26,2,1,Renewal,228916,18,2025-05-14,2025-01-22
5689,1963,5,13,5,2,New,36666,72,2025-11-10,2025-08-24
5690,1602,4,19,1,3,Renewal,172631,19,2026-03-27,2025-10-20
5691,813,4,14,1,2,New,15030,86,2026-02-24,2025-10-22
5692,190,1,7,3,2,Expansion,201125,30,2025-11-13,2025-06-13
5693,815,2,3,1,3,Expansion,174059,86,2025-03-25,2025-01-18
5694,53,3,15,5,3,New,100028,57,2025-02-17,2025-01-12
5695,1568,3,10,3,1,New,100277,64,2025-10-13,2025-07-15
5696,1936,3,24,4,1,New,140252,57,2025-10-19,2025-08-11
5697,45,2,4,4,2,New,151735,82,2025-09-22,2025-04-02
5698,1156,1,11,2,2,Expansion,17664,25,2025-09-26,2025-04-27
5699,804,1,22,4,1,Expansion,11260,95,2025-06-29,2025-04-21
5700,572,5,20,2,1,Renewal,69618,92,2026-01-27,2025-08-27
5701,862,4,16,5,2,New,108537,59,2026-01-28,2025-10-07
5702,1702,2,9,1,2,Expansion,142474,46,2025-08-05,2025-03-21
5703,1151,5,17,5,3,Renewal,19243,72,2025-12-13,2025-08-14
5704,1779,3,14,3,3,Renewal,98804,66,2026-02-11,2025-10-09
5705,1683,3,12,1,3,Renewal,162507,32,2025-07-26,2025-05-22
5706,1163,2,9,4,3,New,188631,26,2026-02-13,2025-10-14
5707,817,3,5,2,3,New,146674,72,2025-08-08,2025-04-17
5708,178,5,15,4,3,Renewal,113102,40,2025-06-29,2025-05-13
5709,583,5,29,4,3,Renewal,137197,66,2025-10-24,2025-06-03
5710,1593,2,19,4,3,New,199021,19,2025-03-30,2025-01-10
5711,1073,5,15,2,2,Renewal,137520,82,2025-09-16,2025-08-03
5712,1367,5,17,5,3,New,110143,66,2025-08-07,2025-05-25
5713,677,1,22,3,2,New,150243,47,2025-10-08,2025-07-26
5714,1686,1,13,2,2,Expansion,212277,62,2025-08-11,2025-06-19
5715,1478,4,28,3,1,New,100738,39,2025-04-17,2025-02-13
5716,601,1,22,2,3,Expansion,146647,26,2026-02-14,2025-09-14
5717,97,5,24,4,3,Expansion,143432,64,2025-08-07,2025-06-11
5718,520,4,27,4,1,Expansion,215346,23,2025-10-14,2025-09-11
5719,717,5,8,5,2,Renewal,131402,14,2025-06-19,2025-02-24
5720,1418,2,6,4,2,Renewal,30407,27,2025-09-20,2025-05-15
5721,686,2,23,5,2,New,198288,72,2026-03-09,2025-10-15
5722,1884,3,4,4,3,New,72517,27,2025-03-20,2025-01-03
5723,1635,4,23,1,1,New,66180,93,2025-07-19,2025-02-11
5724,123,2,3,3,3,Renewal,146010,16,2025-07-02,2025-01-17
5725,907,3,27,3,2,Expansion,127086,72,2025-08-19,2025-05-07
5726,1322,2,5,5,1,New,70001,87,2025-04-23,2025-02-04
5727,1357,1,18,2,2,New,112295,84,2025-10-24,2025-05-15
5728,734,5,17,1,3,New,81182,59,2026-02-26,2025-09-22
5729,284,5,26,4,2,New,143817,44,2025-11-07,2025-06-21
5730,972,1,29,2,2,Renewal,23980,90,2025-06-19,2025-03-15
5731,804,5,17,3,2,Renewal,157839,79,2025-03-01,2025-01-15
5732,818,1,19,3,2,New,147483,35,2025-06-13,2025-01-28
5733,1889,4,10,4,3,Expansion,96926,74,2026-03-23,2025-09-30
5734,1134,4,6,3,2,New,209005,48,2025-10-19,2025-07-19
5735,292,5,22,3,1,Renewal,190179,15,2026-01-06,2025-10-24
5736,627,5,8,5,1,New,164374,76,2025-04-08,2025-02-17
5737,284,1,6,1,2,Renewal,181920,22,2025-08-18,2025-03-12
5738,161,2,13,5,2,Expansion,18401,51,2025-07-25,2025-05-29
5739,795,3,6,2,2,Renewal,12058,10,2026-02-25,2025-10-03
5740,976,3,3,5,1,New,206844,15,2025-06-30,2025-04-16
5741,1975,4,1,4,1,New,85219,69,2025-12-30,2025-09-18
5742,330,4,15,3,3,New,91153,64,2025-08-14,2025-05-20
5743,1591,1,27,2,1,Renewal,67218,39,2026-02-03,2025-10-06
5744,498,4,23,4,2,Renewal,71897,17,2025-12-19,2025-07-02
5745,1102,2,3,5,2,Expansion,242115,45,2025-11-08,2025-06-24
5746,305,2,9,2,1,Renewal,248952,27,2025-04-19,2025-02-10
5747,1952,3,17,5,3,New,146235,35,2025-06-18,2025-03-28
5748,978,5,4,3,1,Expansion,43451,52,2025-10-02,2025-08-28
5749,845,4,29,1,2,Renewal,140605,89,2025-07-21,2025-04-06
5750,1839,3,10,4,2,New,181464,87,2025-09-29,2025-08-13
5751,473,1,12,4,3,Expansion,228582,72,2025-06-16,2025-04-18
5752,85,2,10,2,2,New,220849,47,2025-10-29,2025-06-12
5753,1172,3,14,5,2,New,107303,75,2025-06-14,2025-04-20
5754,1640,5,1,2,2,New,155434,54,2026-02-13,2025-09-15
5755,775,2,22,2,3,New,220469,70,2025-08-06,2025-06-29
5756,1006,1,20,2,2,New,90136,33,2025-03-29,2025-02-26
5757,482,5,25,4,1,Renewal,233898,76,2025-11-14,2025-10-08
5758,511,4,14,3,3,Expansion,139403,15,2025-10-31,2025-07-13
5759,1455,5,1,1,3,Expansion,225395,61,2025-08-11,2025-05-17
5760,1356,2,12,4,1,New,59520,84,2025-07-26,2025-06-20
5761,150,1,28,1,3,New,133624,10,2025-02-23,2025-01-23
5762,1101,2,6,2,1,New,104095,40,2025-05-20,2025-03-09
5763,1110,5,8,5,3,Expansion,104204,59,2025-07-10,2025-01-26
5764,1083,1,10,4,2,New,28581,67,2025-04-03,2025-03-01
5765,586,4,28,5,1,Expansion,79090,69,2025-12-21,2025-06-30
5766,1477,1,25,1,2,Renewal,60188,82,2025-06-02,2025-01-23
5767,664,1,24,4,3,Renewal,149159,90,2026-01-16,2025-09-15
5768,1469,4,25,1,1,New,131856,35,2025-07-20,2025-03-04
5769,489,3,2,2,3,New,90051,53,2025-05-18,2025-01-08
5770,260,4,26,1,3,New,192189,54,2025-06-29,2025-03-21
5771,1354,4,20,3,3,Renewal,204819,50,2025-11-23,2025-08-09
5772,1100,4,13,4,2,Expansion,212702,91,2025-09-23,2025-05-11
5773,1755,1,9,2,3,New,142389,49,2025-02-08,2025-01-05
5774,1914,1,27,1,1,Renewal,209240,66,2025-08-01,2025-05-15
5775,1046,3,16,1,1,New,208685,70,2025-10-10,2025-05-04
5776,391,2,5,3,3,Renewal,183807,79,2025-07-21,2025-04-25
5777,876,2,21,2,1,New,198921,40,2025-09-09,2025-05-18
5778,237,3,9,1,2,Expansion,139449,61,2025-12-03,2025-07-08
5779,864,4,3,1,3,Renewal,180784,16,2025-02-22,2025-01-19
5780,1226,1,28,1,3,Renewal,245199,58,2025-07-01,2025-03-25
5781,1246,2,20,2,3,New,64031,48,2026-03-14,2025-09-18
5782,585,1,5,4,3,Renewal,178334,59,2025-06-17,2025-04-26
5783,1987,3,21,3,3,Renewal,147808,16,2025-06-17,2025-01-10
5784,759,4,25,3,2,Expansion,96112,22,2025-06-16,2025-04-19
5785,1903,2,24,5,1,Renewal,60483,72,2025-07-14,2025-01-28
5786,563,3,13,5,3,Expansion,93803,12,2025-05-14,2025-02-23
5787,1110,1,8,5,2,Renewal,197409,48,2025-08-14,2025-02-25
5788,363,5,8,2,2,New,203948,45,2025-11-08,2025-06-15
5789,135,4,28,4,1,New,69910,72,2025-03-08,2025-01-20
5790,865,3,7,4,1,New,100701,47,2026-03-20,2025-10-17
5791,377,4,19,2,1,Renewal,174370,14,2025-12-09,2025-10-01
5792,338,4,15,3,2,Expansion,232643,86,2025-05-22,2025-01-01
5793,46,3,4,5,2,Renewal,171543,59,2025-05-08,2025-01-06
5794,826,1,3,5,1,Expansion,154350,83,2025-04-29,2025-03-08
5795,36,4,11,5,2,New,89749,38,2025-12-24,2025-07-04
5796,46,5,16,3,1,Renewal,61956,58,2025-06-09,2025-04-12
5797,1185,2,17,5,2,New,161746,22,2026-02-02,2025-09-22
5798,1351,4,11,4,3,Expansion,123240,37,2025-08-28,2025-05-09
5799,563,5,13,3,3,Renewal,189326,31,2025-05-06,2025-03-30
5800,1658,5,29,5,3,New,50152,53,2025-12-07,2025-06-25
5801,112,1,7,3,3,Renewal,25482,94,2026-03-06,2025-10-10
5802,831,2,9,3,3,Renewal,35393,15,2026-02-26,2025-09-17
5803,1727,2,10,5,3,Expansion,72913,20,2025-08-26,2025-04-06
5804,336,4,28,4,3,Renewal,215363,36,2025-07-09,2025-05-28
5805,1194,2,5,5,1,New,155991,21,2025-12-15,2025-07-17
5806,1841,4,15,1,1,New,11773,38,2025-07-06,2025-05-26
5807,110,4,28,2,2,Renewal,27314,73,2025-09-28,2025-06-09
5808,1551,3,4,4,3,Expansion,170784,18,2025-12-23,2025-09-15
5809,1083,1,1,1,1,New,207044,11,2025-05-15,2025-02-16
5810,121,2,24,1,2,New,226151,80,2025-04-15,2025-01-10
5811,164,1,24,2,3,Expansion,159610,30,2025-06-25,2025-02-25
5812,1304,5,28,1,3,Renewal,49320,69,2025-11-15,2025-09-09
5813,592,2,21,4,3,New,120233,46,2025-10-19,2025-06-15
5814,1061,3,14,5,3,Expansion,243173,22,2025-12-27,2025-07-11
5815,1697,2,7,4,2,New,172801,66,2025-11-09,2025-06-08
5816,1906,5,4,3,3,Expansion,130949,25,2025-05-08,2025-04-05
5817,1615,2,8,5,1,New,230939,58,2025-11-12,2025-06-27
5818,1161,4,18,5,2,Renewal,152462,19,2025-07-15,2025-03-11
5819,843,5,19,1,2,Expansion,201274,83,2025-12-27,2025-10-18
5820,1469,4,28,4,3,Renewal,17028,74,2025-12-10,2025-08-06
5821,934,3,30,5,3,Expansion,121206,57,2026-01-09,2025-08-19
5822,1953,3,20,4,2,New,123687,71,2025-09-26,2025-04-20
5823,81,4,11,1,3,New,223637,62,2025-11-29,2025-09-26
5824,1343,2,25,4,1,Renewal,229640,38,2026-01-16,2025-10-17
5825,958,3,23,1,3,Expansion,198454,32,2026-01-15,2025-08-11
5826,1025,4,27,3,2,Renewal,23683,67,2025-10-22,2025-05-06
5827,536,4,1,3,1,New,31327,68,2025-06-21,2025-04-18
5828,510,2,1,3,3,New,219233,66,2026-04-11,2025-10-14
5829,1637,5,17,1,1,Renewal,197236,30,2025-10-20,2025-06-27
5830,816,5,25,2,1,Renewal,144235,76,2025-12-27,2025-10-03
5831,1668,1,15,5,3,New,162597,18,2025-05-22,2025-01-06
5832,386,1,12,3,1,Expansion,212618,49,2025-07-20,2025-05-31
5833,1693,4,10,4,1,Expansion,177291,79,2025-11-11,2025-05-27
5834,814,4,4,1,3,Expansion,125302,30,2025-11-12,2025-05-31
5835,648,5,13,2,2,Expansion,62963,64,2025-08-22,2025-07-11
5836,514,1,14,2,3,Renewal,192434,60,2025-11-05,2025-08-22
5837,23,5,20,4,1,New,156707,95,2025-10-24,2025-09-10
5838,1824,2,5,1,2,New,239257,60,2025-12-28,2025-08-06
5839,130,5,3,5,2,Renewal,41134,69,2025-03-29,2025-02-26
5840,1610,3,23,5,3,Renewal,220267,86,2025-05-03,2025-03-23
5841,1659,1,30,5,3,New,154263,95,2025-03-21,2025-01-12
5842,162,2,4,5,3,New,179829,60,2025-05-07,2025-01-17
5843,391,3,13,1,3,New,33561,70,2025-08-15,2025-05-02
5844,1922,4,29,3,1,Renewal,83092,62,2025-10-27,2025-06-26
5845,672,1,26,2,1,Expansion,235280,36,2025-10-25,2025-06-24
5846,154,4,26,3,3,Renewal,172450,21,2025-11-10,2025-06-28
5847,397,1,23,2,2,Expansion,62378,39,2026-02-02,2025-09-20
5848,631,5,13,3,1,New,24288,67,2025-09-05,2025-05-31
5849,667,2,29,3,3,Renewal,10377,18,2025-12-09,2025-10-18
5850,750,2,13,3,2,Expansion,15159,60,2025-12-28,2025-08-11
5851,1597,4,16,5,3,Renewal,35974,36,2025-07-01,2025-05-16
5852,1632,3,5,3,2,New,153538,65,2025-11-16,2025-05-21
5853,1404,3,7,3,1,Renewal,159616,12,2025-08-04,2025-05-16
5854,1506,1,27,5,2,Expansion,20296,58,2025-06-25,2025-04-17
5855,1457,3,21,4,2,New,35775,36,2025-08-09,2025-03-16
5856,101,1,10,5,3,Renewal,162790,23,2025-08-16,2025-03-30
5857,1542,2,17,3,2,Expansion,196469,13,2025-12-09,2025-10-15
5858,1641,2,21,1,2,New,22766,87,2025-06-26,2025-02-18
5859,490,5,22,2,3,Expansion,73930,60,2025-06-26,2025-03-07
5860,451,2,28,5,2,Expansion,104714,72,2025-04-30,2025-03-03
5861,1768,5,6,3,3,Expansion,204841,23,2025-08-20,2025-03-13
5862,1864,2,1,1,2,Expansion,55400,40,2025-11-27,2025-09-30
5863,434,5,6,3,2,New,40392,63,2026-03-05,2025-09-10
5864,1011,4,13,1,3,Renewal,197511,83,2025-09-13,2025-08-12
5865,1271,1,4,4,1,Expansion,170678,29,2025-07-29,2025-05-02
5866,669,5,4,2,3,Renewal,64936,56,2025-06-06,2025-04-16
5867,507,3,14,2,3,Expansion,207758,79,2025-10-28,2025-08-24
5868,638,3,23,1,2,New,198414,13,2026-01-24,2025-10-22
5869,546,4,22,4,1,Expansion,208192,64,2025-12-20,2025-10-09
5870,1365,5,18,2,1,Renewal,150551,93,2025-06-19,2025-03-07
5871,791,5,6,1,2,New,61010,58,2025-08-09,2025-03-08
5872,435,5,14,3,3,New,237171,94,2025-11-10,2025-08-13
5873,1989,2,7,2,1,Renewal,76112,30,2025-10-30,2025-08-10
5874,1784,5,24,2,2,Renewal,144334,20,2025-07-18,2025-03-23
5875,214,3,11,2,3,Renewal,213910,72,2026-01-14,2025-10-05
5876,712,5,1,3,2,Renewal,132053,46,2025-07-09,2025-02-16
5877,640,2,9,3,1,Renewal,10916,54,2026-02-19,2025-08-23
5878,1368,1,13,3,1,Expansion,208092,54,2025-07-06,2025-04-22
